TIME_S,dk_MINERALIZATION_LAYER_1,dk_NITRIFICATION_LAYER_1,dk_DENITRIFICATION_LAYER_1,dk_MINERALIZATION_LAYER_2,dk_NITRIFICATION_LAYER_2,dk_DENITRIFICATION_LAYER_2,dk_MINERALIZATION_LAYER_3,dk_NITRIFICATION_LAYER_3,dk_DENITRIFICATION_LAYER_3,dk_MINERALIZATION_LAYER_4,dk_NITRIFICATION_LAYER_4,dk_DENITRIFICATION_LAYER_4,dk_MINERALIZATION_LAYER_5,dk_NITRIFICATION_LAYER_5,dk_DENITRIFICATION_LAYER_5,dk_MINERALIZATION_LAYER_6,dk_NITRIFICATION_LAYER_6,dk_DENITRIFICATION_LAYER_6,dk_MINERALIZATION_LAYER_7,dk_NITRIFICATION_LAYER_7,dk_DENITRIFICATION_LAYER_7,dk_MINERALIZATION_LAYER_8,dk_NITRIFICATION_LAYER_8,dk_DENITRIFICATION_LAYER_8,d[H2O],d[H],d[O],d[Charge],d[[AMMONIUM]],d[[NITRATE]],d[[NITROUS_GAS]],d[[ORGANIC_N]],d[[THETA_VMC]]
  0.91972800E+06, -0.69301008E-07, -0.69264446E-07, -0.69862246E-07, -0.26879040E-07, -0.26857723E-07, -0.52081920E-08, -0.11931840E-07, -0.11934362E-07, -0.85916160E-08, -0.32883840E-08, -0.33229736E-08, -0.15266880E-08, -0.18861120E-08, -0.19024671E-08, -0.18290880E-08,  0.00000000E+00, -0.25831898E-10, -0.26403840E-08,  0.00000000E+00, -0.36190606E-10, -0.85682880E-08, -0.75464352E-08, -0.75740581E-08, -0.17676472E-07, -0.24986012E-11,  0.49838826E-11,  0.24992605E-11,  0.12567852E-23, -0.85232804E-10,  0.50150900E-08,  0.57951487E-07, -0.12083282E-06, -0.82431283E-17
  0.92066401E+06, -0.37538046E-07, -0.37518417E-07, -0.38202886E-07, -0.14559480E-07, -0.14548066E-07, -0.28211040E-08, -0.64630800E-08, -0.64644303E-08, -0.46537920E-08, -0.17812080E-08, -0.17997278E-08, -0.82695600E-09, -0.10216440E-08, -0.10304008E-08, -0.99075600E-09,  0.00000000E+00, -0.13830770E-10, -0.14302080E-08,  0.00000000E+00, -0.19376972E-10, -0.46411560E-08, -0.40876524E-08, -0.41024879E-08, -0.30996691E-08, -0.13488114E-11,  0.26905605E-11,  0.13492537E-11, -0.58611373E-23, -0.45627573E-10,  0.88302143E-08,  0.28333264E-07, -0.65451110E-07, -0.40096051E-17
  0.92160001E+06, -0.37538046E-07, -0.37518539E-07, -0.38022428E-07, -0.14559480E-07, -0.14548138E-07, -0.28211040E-08, -0.64630800E-08, -0.64644219E-08, -0.46537920E-08, -0.17812080E-08, -0.17996120E-08, -0.82695600E-09, -0.10216440E-08, -0.10303460E-08, -0.99075600E-09,  0.00000000E+00, -0.13744295E-10, -0.14302080E-08,  0.00000000E+00, -0.19255824E-10, -0.46411560E-08, -0.40876524E-08, -0.41023978E-08, -0.81128413E-08, -0.13397053E-11,  0.26735851E-11,  0.13404112E-11,  0.89527577E-23, -0.45344631E-10,  0.39972175E-08,  0.30749621E-07, -0.65451110E-07, -0.44332597E-18
  0.92332801E+06, -0.69301008E-07, -0.69265315E-07, -0.70199279E-07, -0.26879040E-07, -0.26858231E-07, -0.52081920E-08, -0.11931840E-07, -0.11934302E-07, -0.85916160E-08, -0.32883840E-08, -0.33221481E-08, -0.15266880E-08, -0.18861120E-08, -0.19020768E-08, -0.18290880E-08,  0.00000000E+00, -0.25215441E-10, -0.26403840E-08,  0.00000000E+00, -0.35326950E-10, -0.85682880E-08, -0.75464352E-08, -0.75734218E-08, -0.12310225E-07, -0.24377535E-11,  0.48656270E-11,  0.24380422E-11,  0.12616489E-22, -0.83217910E-10,  0.10042288E-07,  0.55436880E-07, -0.12083282E-06, -0.44957440E-17
  0.92426401E+06, -0.37538046E-07, -0.37518883E-07, -0.38299564E-07, -0.14559480E-07, -0.14548339E-07, -0.28211040E-08, -0.64630800E-08, -0.64643981E-08, -0.46537920E-08, -0.17812080E-08, -0.17992858E-08, -0.82695600E-09, -0.10216440E-08, -0.10301918E-08, -0.99075600E-09,  0.00000000E+00, -0.13500712E-10, -0.14302080E-08,  0.00000000E+00, -0.18914558E-10, -0.46411560E-08, -0.40876524E-08, -0.41021324E-08, -0.37372614E-08, -0.13158155E-11,  0.26280186E-11,  0.13162433E-11,  0.14965004E-22, -0.44535236E-10,  0.80948519E-08,  0.28700399E-07, -0.65451110E-07, -0.23535687E-17
  0.92520001E+06, -0.37538046E-07, -0.37519003E-07, -0.38159977E-07, -0.14559480E-07, -0.14548408E-07, -0.28211040E-08, -0.64630800E-08, -0.64643898E-08, -0.46537920E-08, -0.17812080E-08, -0.17991728E-08, -0.82695600E-09, -0.10216440E-08, -0.10301384E-08, -0.99075600E-09,  0.00000000E+00, -0.13416301E-10, -0.14302080E-08,  0.00000000E+00, -0.18796298E-10, -0.46411560E-08, -0.40876524E-08, -0.41020399E-08, -0.87908894E-08, -0.13085471E-11,  0.26112167E-11,  0.13092408E-11,  0.31646276E-23, -0.44254420E-10,  0.31805302E-08,  0.31157419E-07, -0.65451110E-07, -0.55920544E-18
  0.92692801E+06, -0.69301008E-07, -0.69266163E-07, -0.70556067E-07, -0.26879040E-07, -0.26858728E-07, -0.52081920E-08, -0.11931840E-07, -0.11934243E-07, -0.85916160E-08, -0.32883840E-08, -0.33213424E-08, -0.15266880E-08, -0.18861120E-08, -0.19016958E-08, -0.18290880E-08,  0.00000000E+00, -0.24613694E-10, -0.26403840E-08,  0.00000000E+00, -0.34483904E-10, -0.85682880E-08, -0.75464352E-08, -0.75727832E-08, -0.12567780E-07, -0.23852892E-11,  0.47583783E-11,  0.23858671E-11, -0.21057867E-23, -0.81233677E-10,  0.94259610E-08,  0.55744051E-07, -0.12083282E-06, -0.89154378E-17
  0.92786401E+06, -0.37538046E-07, -0.37519339E-07, -0.38449812E-07, -0.14559480E-07, -0.14548605E-07, -0.28211040E-08, -0.64630800E-08, -0.64643666E-08, -0.46537920E-08, -0.17812080E-08, -0.17988544E-08, -0.82695600E-09, -0.10216440E-08, -0.10299878E-08, -0.99075600E-09,  0.00000000E+00, -0.13178530E-10, -0.14302080E-08,  0.00000000E+00, -0.18463180E-10, -0.46411560E-08, -0.40876524E-08, -0.41017873E-08, -0.41616520E-08, -0.12877978E-11,  0.25682280E-11,  0.12885266E-11,  0.12046115E-22, -0.43470931E-10,  0.75191486E-08,  0.28987718E-07, -0.65451110E-07, -0.18635440E-17
  0.92880001E+06, -0.37538046E-07, -0.37519455E-07, -0.38273519E-07, -0.14559480E-07, -0.14548673E-07, -0.28211040E-08, -0.64630800E-08, -0.64643586E-08, -0.46537920E-08, -0.17812080E-08, -0.17987441E-08, -0.82695600E-09, -0.10216440E-08, -0.10299356E-08, -0.99075600E-09,  0.00000000E+00, -0.13096130E-10, -0.14302080E-08,  0.00000000E+00, -0.18347740E-10, -0.46411560E-08, -0.40876524E-08, -0.41017018E-08, -0.61307784E-08, -0.12602791E-11,  0.25168667E-11,  0.12604616E-11,  0.37407423E-23, -0.43201587E-10,  0.57260461E-08,  0.29884135E-07, -0.65451110E-07, -0.20272325E-17
  0.93052801E+06, -0.69301008E-07, -0.69266991E-07, -0.70802731E-07, -0.26879040E-07, -0.26859213E-07, -0.52081920E-08, -0.11931840E-07, -0.11934186E-07, -0.85916160E-08, -0.32883840E-08, -0.33205559E-08, -0.15266880E-08, -0.18861120E-08, -0.19013239E-08, -0.18290880E-08,  0.00000000E+00, -0.24026314E-10, -0.26403840E-08,  0.00000000E+00, -0.33660973E-10, -0.85682880E-08, -0.75464352E-08, -0.75721382E-08, -0.15098952E-07, -0.23066510E-11,  0.45993084E-11,  0.23070173E-11,  0.11313515E-22, -0.79275300E-10,  0.66461662E-08,  0.57132969E-07, -0.12083282E-06, -0.94383181E-17
  0.93146401E+06, -0.37538046E-07, -0.37519783E-07, -0.39092729E-07, -0.14559480E-07, -0.14548864E-07, -0.28211040E-08, -0.64630800E-08, -0.64643359E-08, -0.46537920E-08, -0.17812080E-08, -0.17984333E-08, -0.82695600E-09, -0.10216440E-08, -0.10297887E-08, -0.99075600E-09,  0.00000000E+00, -0.12864032E-10, -0.14302080E-08,  0.00000000E+00, -0.18022572E-10, -0.46411560E-08, -0.40876524E-08, -0.41014543E-08, -0.31369440E-08, -0.12452860E-11,  0.24835609E-11,  0.12458244E-11,  0.71064246E-23, -0.42435320E-10,  0.78999043E-08,  0.28796822E-07, -0.65451110E-07, -0.38133039E-17
  0.93240001E+06, -0.37538046E-07, -0.37519896E-07, -0.37588967E-07, -0.14559480E-07, -0.14548930E-07, -0.28211040E-08, -0.64630800E-08, -0.64643281E-08, -0.46537920E-08, -0.17812080E-08, -0.17983256E-08, -0.82695600E-09, -0.10216440E-08, -0.10297378E-08, -0.99075600E-09,  0.00000000E+00, -0.12783602E-10, -0.14302080E-08,  0.00000000E+00, -0.17909890E-10, -0.46411560E-08, -0.40876524E-08, -0.41013637E-08, -0.57941807E-08, -0.12407062E-11,  0.24723789E-11,  0.12411571E-11,  0.16058221E-23, -0.42165256E-10,  0.67461599E-08,  0.29373560E-07, -0.65451110E-07, -0.47678875E-17
  0.93412801E+06, -0.69301008E-07, -0.69267793E-07, -0.73772201E-07, -0.26879040E-07, -0.26859686E-07, -0.52081920E-08, -0.11931840E-07, -0.11934130E-07, -0.85916160E-08, -0.32883840E-08, -0.33197881E-08, -0.15266880E-08, -0.18861120E-08, -0.19009609E-08, -0.18290880E-08,  0.00000000E+00, -0.23452945E-10, -0.26403840E-08,  0.00000000E+00, -0.32857683E-10, -0.85682880E-08, -0.75464352E-08, -0.75715344E-08, -0.15248730E-07, -0.22583265E-11,  0.44970522E-11,  0.22586151E-11, -0.47926677E-23, -0.77384090E-10,  0.35250258E-08,  0.58692594E-07, -0.12083282E-06, -0.79730666E-17
  0.93506401E+06, -0.37538046E-07, -0.37520216E-07, -0.36649509E-07, -0.14559480E-07, -0.14549117E-07, -0.28211040E-08, -0.64630800E-08, -0.64643060E-08, -0.46537920E-08, -0.17812080E-08, -0.17980222E-08, -0.82695600E-09, -0.10216440E-08, -0.10295943E-08, -0.99075600E-09,  0.00000000E+00, -0.12557044E-10, -0.14302080E-08,  0.00000000E+00, -0.17592477E-10, -0.46411560E-08, -0.40876524E-08, -0.41011269E-08, -0.30095404E-08, -0.12176394E-11,  0.24273158E-11,  0.12180284E-11, -0.62723452E-23, -0.41421755E-10,  0.10469514E-07,  0.27511511E-07, -0.65451110E-07, -0.40508568E-17
  0.93600001E+06, -0.37538046E-07, -0.37520327E-07, -0.39560492E-07, -0.14559480E-07, -0.14549182E-07, -0.28211040E-08, -0.64630800E-08, -0.64642983E-08, -0.46537920E-08, -0.17812080E-08, -0.17979171E-08, -0.82695600E-09, -0.10216440E-08, -0.10295446E-08, -0.99075600E-09,  0.00000000E+00, -0.12478535E-10, -0.14302080E-08,  0.00000000E+00, -0.17482487E-10, -0.46411560E-08, -0.40876524E-08, -0.41010403E-08, -0.44265212E-08, -0.12102950E-11,  0.24134179E-11,  0.12104411E-11,  0.45905051E-23, -0.41160063E-10,  0.61412886E-08,  0.29675493E-07, -0.65451110E-07, -0.40258769E-17
  0.93772801E+06, -0.69301008E-07, -0.69268586E-07, -0.71302560E-07, -0.26879040E-07, -0.26860148E-07, -0.52081920E-08, -0.11931840E-07, -0.11934075E-07, -0.85916160E-08, -0.32883840E-08, -0.33190387E-08, -0.15266880E-08, -0.18861120E-08, -0.19006066E-08, -0.18290880E-08,  0.00000000E+00, -0.22893260E-10, -0.26403840E-08,  0.00000000E+00, -0.32073565E-10, -0.85682880E-08, -0.75464352E-08, -0.75709282E-08, -0.16484844E-07, -0.22015466E-11,  0.43942447E-11,  0.22016532E-11, -0.35249473E-23, -0.75530349E-10,  0.47566986E-08,  0.58075830E-07, -0.12083282E-06, -0.42714442E-17
  0.93866401E+06, -0.37538046E-07, -0.37520639E-07, -0.38952243E-07, -0.14559480E-07, -0.14549365E-07, -0.28211040E-08, -0.64630800E-08, -0.64642767E-08, -0.46537920E-08, -0.17812080E-08, -0.17976210E-08, -0.82695600E-09, -0.10216440E-08, -0.10294046E-08, -0.99075600E-09,  0.00000000E+00, -0.12257384E-10, -0.14302080E-08,  0.00000000E+00, -0.17172647E-10, -0.46411560E-08, -0.40876524E-08, -0.41008085E-08, -0.20947021E-08, -0.11915502E-11,  0.23736011E-11,  0.11919103E-11, -0.25457972E-23, -0.40434064E-10,  0.90806303E-08,  0.28205459E-07, -0.65451110E-07, -0.39021217E-17
  0.93960001E+06, -0.37538046E-07, -0.37520749E-07, -0.37978720E-07, -0.14559480E-07, -0.14549428E-07, -0.28211040E-08, -0.64630800E-08, -0.64642692E-08, -0.46537920E-08, -0.17812080E-08, -0.17975183E-08, -0.82695600E-09, -0.10216440E-08, -0.10293561E-08, -0.99075600E-09,  0.00000000E+00, -0.12180745E-10, -0.14302080E-08,  0.00000000E+00, -0.17065282E-10, -0.46411560E-08, -0.40876524E-08, -0.41007301E-08, -0.36469573E-08, -0.11826939E-11,  0.23556168E-11,  0.11830545E-11, -0.65006306E-23, -0.40186305E-10,  0.85016507E-08,  0.28494825E-07, -0.65451110E-07, -0.42427866E-17
  0.94132801E+06, -0.69301008E-07, -0.69269353E-07, -0.74195398E-07, -0.26879040E-07, -0.26860598E-07, -0.52081920E-08, -0.11931840E-07, -0.11934022E-07, -0.85916160E-08, -0.32883840E-08, -0.33183071E-08, -0.15266880E-08, -0.18861120E-08, -0.19002607E-08, -0.18290880E-08,  0.00000000E+00, -0.22346935E-10, -0.26403840E-08,  0.00000000E+00, -0.31308156E-10, -0.85682880E-08, -0.75464352E-08, -0.75703426E-08, -0.13840121E-07, -0.21519844E-11,  0.42919422E-11,  0.21524179E-11, -0.67793737E-23, -0.73719469E-10,  0.45067726E-08,  0.58199887E-07, -0.12083282E-06, -0.62489249E-17
  0.94226401E+06, -0.37538046E-07, -0.37521052E-07, -0.35180238E-07, -0.14559480E-07, -0.14549606E-07, -0.28211040E-08, -0.64630800E-08, -0.64642481E-08, -0.46537920E-08, -0.17812080E-08, -0.17972293E-08, -0.82695600E-09, -0.10216440E-08, -0.10292194E-08, -0.99075600E-09,  0.00000000E+00, -0.11964868E-10, -0.14302080E-08,  0.00000000E+00, -0.16762839E-10, -0.46411560E-08, -0.40876524E-08, -0.41004944E-08, -0.32185493E-08, -0.11602602E-11,  0.23154683E-11,  0.11604826E-11,  0.30502781E-23, -0.39467271E-10,  0.11727821E-07,  0.26881380E-07, -0.65451110E-07, -0.17173719E-19
  0.94320001E+06, -0.37538046E-07, -0.37521159E-07, -0.40167811E-07, -0.14559480E-07, -0.14549668E-07, -0.28211040E-08, -0.64630800E-08, -0.64642408E-08, -0.46537920E-08, -0.17812080E-08, -0.17971291E-08, -0.82695600E-09, -0.10216440E-08, -0.10291720E-08, -0.99075600E-09,  0.00000000E+00, -0.11890061E-10, -0.14302080E-08,  0.00000000E+00, -0.16658032E-10, -0.46411560E-08, -0.40876524E-08, -0.41004145E-08, -0.46304617E-08, -0.11544784E-11,  0.23034193E-11,  0.11549184E-11, -0.63646915E-23, -0.39220918E-10,  0.53280903E-08,  0.30081122E-07, -0.65451110E-07, -0.24728136E-17
  0.94492801E+06, -0.69301008E-07, -0.69270104E-07, -0.74904543E-07, -0.26879040E-07, -0.26861039E-07, -0.52081920E-08, -0.11931840E-07, -0.11933970E-07, -0.85916160E-08, -0.32883840E-08, -0.33175930E-08, -0.15266880E-08, -0.18861120E-08, -0.18999230E-08, -0.18290880E-08,  0.00000000E+00, -0.21813645E-10, -0.26403840E-08,  0.00000000E+00, -0.30561014E-10, -0.85682880E-08, -0.75464352E-08, -0.75697830E-08, -0.10133703E-07, -0.21023904E-11,  0.41895017E-11,  0.21028118E-11,  0.25325954E-23, -0.71966805E-10,  0.75022920E-08,  0.56701251E-07, -0.12083282E-06, -0.89322992E-17
  0.94586401E+06, -0.37538046E-07, -0.37521456E-07, -0.34008303E-07, -0.14559480E-07, -0.14549842E-07, -0.28211040E-08, -0.64630800E-08, -0.64642203E-08, -0.46537920E-08, -0.17812080E-08, -0.17968469E-08, -0.82695600E-09, -0.10216440E-08, -0.10290386E-08, -0.99075600E-09,  0.00000000E+00, -0.11679341E-10, -0.14302080E-08,  0.00000000E+00, -0.16362806E-10, -0.46411560E-08, -0.40876524E-08, -0.41001858E-08, -0.39499458E-08, -0.11339466E-11,  0.22618247E-11,  0.11347153E-11,  0.47126134E-23, -0.38521570E-10,  0.12167415E-07,  0.26661110E-07, -0.65451110E-07, -0.31943545E-17
  0.94680001E+06, -0.37538046E-07, -0.37521560E-07, -0.40675605E-07, -0.14559480E-07, -0.14549902E-07, -0.28211040E-08, -0.64630800E-08, -0.64642131E-08, -0.46537920E-08, -0.17812080E-08, -0.17967492E-08, -0.82695600E-09, -0.10216440E-08, -0.10289924E-08, -0.99075600E-09,  0.00000000E+00, -0.11606316E-10, -0.14302080E-08,  0.00000000E+00, -0.16260504E-10, -0.46411560E-08, -0.40876524E-08, -0.41001013E-08, -0.76460163E-08, -0.11245521E-11,  0.22468758E-11,  0.11248397E-11, -0.48944279E-24, -0.38274291E-10,  0.18037949E-08,  0.31842797E-07, -0.65451110E-07,  0.69735892E-20
  0.94852801E+06, -0.69301008E-07, -0.69270845E-07, -0.72530283E-07, -0.26879040E-07, -0.26861468E-07, -0.52081920E-08, -0.11931840E-07, -0.11933919E-07, -0.85916160E-08, -0.32883840E-08, -0.33168960E-08, -0.15266880E-08, -0.18861120E-08, -0.18995934E-08, -0.18290880E-08,  0.00000000E+00, -0.21293078E-10, -0.26403840E-08,  0.00000000E+00, -0.29831703E-10, -0.85682880E-08, -0.75464352E-08, -0.75692441E-08, -0.61957429E-08, -0.20530543E-11,  0.40921498E-11,  0.20533329E-11,  0.51989940E-24, -0.70271191E-10,  0.13812816E-07,  0.53545141E-07, -0.12083282E-06, -0.76204667E-17
  0.94946401E+06, -0.37538046E-07, -0.37521850E-07, -0.40583442E-07, -0.14559480E-07, -0.14550072E-07, -0.28211040E-08, -0.64630800E-08, -0.64641931E-08, -0.46537920E-08, -0.17812080E-08, -0.17964737E-08, -0.82695600E-09, -0.10216440E-08, -0.10288622E-08, -0.99075600E-09,  0.00000000E+00, -0.11400619E-10, -0.14302080E-08,  0.00000000E+00, -0.15972323E-10, -0.46411560E-08, -0.40876524E-08, -0.40998838E-08, -0.59935414E-08, -0.11051763E-11,  0.22065697E-11,  0.11057173E-11,  0.49687087E-23, -0.37597660E-10,  0.35477563E-08,  0.30970478E-07, -0.65451110E-07,  0.98167999E-18
  0.95040001E+06, -0.37538046E-07, -0.37521953E-07, -0.37776048E-07, -0.14559480E-07, -0.14550131E-07, -0.28211040E-08, -0.64630800E-08, -0.64641861E-08, -0.46537920E-08, -0.17812080E-08, -0.17963783E-08, -0.82695600E-09, -0.10216440E-08, -0.10288170E-08, -0.99075600E-09,  0.00000000E+00, -0.11329343E-10, -0.14302080E-08,  0.00000000E+00, -0.15872459E-10, -0.46411560E-08, -0.40876524E-08, -0.40998072E-08, -0.70287551E-08, -0.10992323E-11,  0.21938092E-11,  0.10996355E-11,  0.33832842E-23, -0.37364043E-10,  0.53197031E-08,  0.30084387E-07, -0.65451110E-07, -0.44683007E-18
  0.95212801E+06, -0.69301008E-07, -0.69271555E-07, -0.75075058E-07, -0.26879040E-07, -0.26861887E-07, -0.52081920E-08, -0.11931840E-07, -0.11933869E-07, -0.85916160E-08, -0.32883840E-08, -0.33162156E-08, -0.15266880E-08, -0.18861120E-08, -0.18992717E-08, -0.18290880E-08,  0.00000000E+00, -0.20784940E-10, -0.26403840E-08,  0.00000000E+00, -0.29119795E-10, -0.85682880E-08, -0.75464352E-08, -0.75686926E-08, -0.82977801E-08, -0.20018431E-11,  0.39948729E-11,  0.20023723E-11,  0.92618916E-23, -0.68577547E-10,  0.91643095E-08,  0.55868547E-07, -0.12083282E-06, -0.14840559E-17
  0.95306401E+06, -0.37538046E-07, -0.37522237E-07, -0.36693596E-07, -0.14559480E-07, -0.14550296E-07, -0.28211040E-08, -0.64630800E-08, -0.64641665E-08, -0.46537920E-08, -0.17812080E-08, -0.17961094E-08, -0.82695600E-09, -0.10216440E-08, -0.10286899E-08, -0.99075600E-09,  0.00000000E+00, -0.11128554E-10, -0.14302080E-08,  0.00000000E+00, -0.15591156E-10, -0.46411560E-08, -0.40876524E-08, -0.40995945E-08, -0.54692199E-08, -0.10785542E-11,  0.21530041E-11,  0.10790209E-11,  0.79290555E-23, -0.36703291E-10,  0.79610294E-08,  0.28763394E-07, -0.65451110E-07, -0.12457049E-17
  0.95400001E+06, -0.37538046E-07, -0.37522334E-07, -0.40732521E-07, -0.14559480E-07, -0.14550354E-07, -0.28211040E-08, -0.64630800E-08, -0.64641597E-08, -0.46537920E-08, -0.17812080E-08, -0.17960163E-08, -0.82695600E-09, -0.10216440E-08, -0.10286458E-08, -0.99075600E-09,  0.00000000E+00, -0.11058976E-10, -0.14302080E-08,  0.00000000E+00, -0.15493679E-10, -0.46411560E-08, -0.40876524E-08, -0.40995240E-08, -0.34181311E-08, -0.10723199E-11,  0.21404788E-11,  0.10728600E-11,  0.36277989E-23, -0.36475755E-10,  0.59729655E-08,  0.29757312E-07, -0.65451110E-07, -0.29158273E-17
  0.95572801E+06, -0.69301008E-07, -0.69272255E-07, -0.75012377E-07, -0.26879040E-07, -0.26862297E-07, -0.52081920E-08, -0.11931840E-07, -0.11933821E-07, -0.85916160E-08, -0.32883840E-08, -0.33155514E-08, -0.15266880E-08, -0.18861120E-08, -0.18989577E-08, -0.18290880E-08,  0.00000000E+00, -0.20288926E-10, -0.26403840E-08,  0.00000000E+00, -0.28424875E-10, -0.85682880E-08, -0.75464352E-08, -0.75681439E-08, -0.11776338E-07, -0.19503559E-11,  0.38946713E-11,  0.19506760E-11,  0.16080292E-22, -0.66920486E-10,  0.57467764E-08,  0.57576485E-07, -0.12083282E-06, -0.39464265E-17
  0.95666401E+06, -0.37538046E-07, -0.37522611E-07, -0.33949156E-07, -0.14559480E-07, -0.14550515E-07, -0.28211040E-08, -0.64630800E-08, -0.64641406E-08, -0.46537920E-08, -0.17812080E-08, -0.17957538E-08, -0.82695600E-09, -0.10216440E-08, -0.10285218E-08, -0.99075600E-09,  0.00000000E+00, -0.10862983E-10, -0.14302080E-08,  0.00000000E+00, -0.15219087E-10, -0.46411560E-08, -0.40876524E-08, -0.40993143E-08, -0.30280075E-08, -0.10526744E-11,  0.21010433E-11,  0.10530125E-11, -0.13442678E-23, -0.35828746E-10,  0.13145806E-07,  0.26170568E-07, -0.65451110E-07, -0.21798188E-17
  0.95760001E+06, -0.37538046E-07, -0.37522707E-07, -0.40584832E-07, -0.14559480E-07, -0.14550572E-07, -0.28211040E-08, -0.64630800E-08, -0.64641339E-08, -0.46537920E-08, -0.17812080E-08, -0.17956629E-08, -0.82695600E-09, -0.10216440E-08, -0.10284788E-08, -0.99075600E-09,  0.00000000E+00, -0.10795065E-10, -0.14302080E-08,  0.00000000E+00, -0.15123935E-10, -0.46411560E-08, -0.40876524E-08, -0.40992373E-08, -0.58879186E-08, -0.10474291E-11,  0.20887299E-11,  0.10477210E-11,  0.12272846E-22, -0.35600377E-10,  0.36499911E-08,  0.30918361E-07, -0.65451110E-07, -0.20593596E-17
  0.95932801E+06, -0.69301008E-07, -0.69272944E-07, -0.73473341E-07, -0.26879040E-07, -0.26862696E-07, -0.52081920E-08, -0.11931840E-07, -0.11933774E-07, -0.85916160E-08, -0.32883840E-08, -0.33149031E-08, -0.15266880E-08, -0.18861120E-08, -0.18986511E-08, -0.18290880E-08,  0.00000000E+00, -0.19804747E-10, -0.26403840E-08,  0.00000000E+00, -0.27746541E-10, -0.85682880E-08, -0.75464352E-08, -0.75676496E-08, -0.62961335E-08, -0.19054039E-11,  0.37991744E-11,  0.19057844E-11, -0.54809317E-23, -0.65350447E-10,  0.12764446E-07,  0.54066865E-07, -0.12083282E-06, -0.65484770E-17
  0.96026401E+06, -0.37538046E-07, -0.37522978E-07, -0.40699750E-07, -0.14559480E-07, -0.14550729E-07, -0.28211040E-08, -0.64630800E-08, -0.64641153E-08, -0.46537920E-08, -0.17812080E-08, -0.17954067E-08, -0.82695600E-09, -0.10216440E-08, -0.10283576E-08, -0.99075600E-09,  0.00000000E+00, -0.10603746E-10, -0.14302080E-08,  0.00000000E+00, -0.14855899E-10, -0.46411560E-08, -0.40876524E-08, -0.40990313E-08, -0.64654207E-08, -0.10295078E-11,  0.20524494E-11,  0.10299236E-11, -0.15339404E-23, -0.34967499E-10,  0.29569389E-08,  0.31264571E-07, -0.65451110E-07, -0.11759690E-17
  0.96120001E+06, -0.37538046E-07, -0.37523073E-07, -0.38653608E-07, -0.14559480E-07, -0.14550784E-07, -0.28211040E-08, -0.64630800E-08, -0.64641088E-08, -0.46537920E-08, -0.17812080E-08, -0.17953179E-08, -0.82695600E-09, -0.10216440E-08, -0.10283156E-08, -0.99075600E-09,  0.00000000E+00, -0.10537449E-10, -0.14302080E-08,  0.00000000E+00, -0.14763013E-10, -0.46411560E-08, -0.40876524E-08, -0.40989645E-08, -0.50088218E-08, -0.10228898E-11,  0.20376835E-11,  0.10234573E-11, -0.19101090E-23, -0.34754552E-10,  0.64594667E-08,  0.29513201E-07, -0.65451110E-07, -0.43115164E-17
  0.96292801E+06, -0.69301008E-07, -0.69273605E-07, -0.74944288E-07, -0.26879040E-07, -0.26863086E-07, -0.52081920E-08, -0.11931840E-07, -0.11933727E-07, -0.85916160E-08, -0.32883840E-08, -0.33142702E-08, -0.15266880E-08, -0.18861120E-08, -0.18983519E-08, -0.18290880E-08,  0.00000000E+00, -0.19332125E-10, -0.26403840E-08,  0.00000000E+00, -0.27084395E-10, -0.85682880E-08, -0.75464352E-08, -0.75671307E-08, -0.11602381E-07, -0.18629039E-11,  0.37117901E-11,  0.18632065E-11,  0.22335530E-23, -0.63769425E-10,  0.59856697E-08,  0.57455463E-07, -0.12083282E-06, -0.65779673E-17
  0.96386401E+06, -0.37538046E-07, -0.37523337E-07, -0.37453953E-07, -0.14559480E-07, -0.14550938E-07, -0.28211040E-08, -0.64630800E-08, -0.64640906E-08, -0.46537920E-08, -0.17812080E-08, -0.17950679E-08, -0.82695600E-09, -0.10216440E-08, -0.10281974E-08, -0.99075600E-09,  0.00000000E+00, -0.10350698E-10, -0.14302080E-08,  0.00000000E+00, -0.14501375E-10, -0.46411560E-08, -0.40876524E-08, -0.40987648E-08, -0.37813436E-08, -0.10044269E-11,  0.20002680E-11,  0.10045897E-11, -0.14996949E-23, -0.34138093E-10,  0.88859839E-08,  0.28299634E-07, -0.65451110E-07, -0.25085489E-17
  0.96480001E+06, -0.37538046E-07, -0.37523428E-07, -0.40657808E-07, -0.14559480E-07, -0.14550992E-07, -0.28211040E-08, -0.64630800E-08, -0.64640842E-08, -0.46537920E-08, -0.17812080E-08, -0.17949812E-08, -0.82695600E-09, -0.10216440E-08, -0.10281564E-08, -0.99075600E-09,  0.00000000E+00, -0.10285983E-10, -0.14302080E-08,  0.00000000E+00, -0.14410709E-10, -0.46411560E-08, -0.40876524E-08, -0.40987016E-08, -0.23039448E-08, -0.99785868E-12,  0.19905117E-11,  0.99857409E-12, -0.17955114E-23, -0.33929075E-10,  0.71593179E-08,  0.29162863E-07, -0.65451110E-07, -0.40682731E-18
