day,NR,ZK,ZK_ND,FK,FK_ND,CK
2.2929690000019036,16.22105,15.161039999999998,17.48088000000001,15.16086,17.39833,16.863519999999994
2.3320309999980964,16.29154,15.213569999999999,17.56187000000001,15.219339999999999,17.477800000000002,16.939419999999995
2.375,16.3593,15.263449999999999,17.639900000000008,15.27531,17.55431,17.012519999999995
2.4179690000019036,16.42443,15.310789999999999,17.71506000000001,15.328869999999998,17.627940000000002,17.082899999999995
2.4570309999980964,16.487000000000002,15.35568,17.787420000000008,15.380099999999999,17.698790000000002,17.150639999999996
2.5,16.547110000000004,15.39823,17.857080000000007,15.429079999999999,17.76694,17.215809999999994
2.5429690000019036,16.604840000000003,15.43853,17.924120000000006,15.475909999999999,17.83248,17.278499999999994
2.5820309999980964,16.660290000000003,15.47669,17.988650000000007,15.520679999999999,17.89551,17.338809999999995
2.625,16.713620000000002,15.51286,18.050850000000008,15.563539999999998,17.956220000000002,17.396909999999995
2.6679690000019036,16.765510000000003,15.54753,18.111490000000007,15.605049999999999,18.01536,17.453529999999994
2.7070309999980964,16.81623,15.58091,18.170890000000007,15.645439999999999,18.07325,17.508959999999995
2.75,16.86577,15.61301,18.22903000000001,15.6847,18.12986,17.563169999999996
2.7929690000019036,16.91413,15.643849999999999,18.28590000000001,15.72285,18.185190000000002,17.616169999999997
2.8320309999980964,16.96132,15.673449999999999,18.34151000000001,15.75991,18.239240000000002,17.667949999999998
2.875,17.00735,15.701849999999999,18.39586000000001,15.79589,18.292030000000004,17.718529999999998
2.9179690000019036,17.052239999999998,15.729069999999998,18.44897000000001,15.83082,18.343570000000003,17.767919999999997
2.9570309999980964,17.095999999999997,15.755139999999999,18.50085000000001,15.864709999999999,18.393870000000003,17.816129999999998
3.0,17.138649999999995,15.7801,18.55151000000001,15.89759,18.442950000000003,17.863179999999996
3.0429690000019036,17.180209999999995,15.80397,18.60098000000001,15.92948,18.490830000000003,17.909089999999996
3.0820309999980964,17.220699999999994,15.826789999999999,18.649270000000012,15.96041,18.537530000000004,17.953869999999995
3.125,17.260139999999993,15.84859,18.69640000000001,15.9904,18.583070000000003,17.997539999999994
3.1679690000019036,17.29854999999999,15.86939,18.74239000000001,16.01947,18.627480000000002,18.040129999999994
3.2070309999980964,17.335959999999993,15.88923,18.78726000000001,16.047639999999998,18.67077,18.081649999999993
3.25,17.372379999999993,15.90813,18.831040000000012,16.074939999999998,18.712960000000002,18.122119999999992
3.2929690000019036,17.407829999999993,15.92613,18.873740000000012,16.10139,18.754070000000002,18.16155999999999
3.3320309999980964,17.442339999999994,15.94325,18.915380000000013,16.12701,18.794130000000003,18.199989999999993
3.375,17.475919999999995,15.959520000000001,18.955980000000014,16.151819999999997,18.833150000000003,18.237429999999993
3.4179690000019036,17.508599999999994,15.97497,18.995560000000015,16.175839999999997,18.871160000000003,18.273899999999994
3.4570309999980964,17.540389999999995,15.98962,19.034150000000015,16.199099999999998,18.90818,18.309419999999996
3.5,17.571329999999996,16.003510000000002,19.071770000000015,16.221619999999998,18.94424,18.344019999999997
3.5429690000019036,17.601449999999996,16.01666,19.108460000000015,16.243429999999996,18.97937,18.377729999999996
3.5820309999980964,17.630869999999994,16.02915,19.144370000000016,16.264629999999997,19.01372,18.410689999999995
3.625,17.659829999999996,16.04109,19.179790000000015,16.285399999999996,19.04757,18.443179999999995
3.6679690000019036,17.688359999999996,16.052500000000002,19.214750000000016,16.305759999999996,19.080940000000002,18.475209999999993
3.7070309999980964,17.716449999999995,16.063390000000002,19.249230000000015,16.325699999999994,19.11383,18.506769999999992
3.75,17.744099999999996,16.073770000000003,19.283240000000013,16.345239999999993,19.14623,18.53786999999999
3.7929690000019036,17.771309999999996,16.083640000000003,19.316770000000012,16.364369999999994,19.17814,18.56849999999999
3.8320309999980964,17.798079999999995,16.093020000000003,19.349820000000012,16.383099999999995,19.20957,18.598659999999988
3.875,17.824419999999996,16.101920000000003,19.38239000000001,16.401429999999994,19.24051,18.628359999999986
3.9179690000019036,17.850329999999996,16.110350000000004,19.41449000000001,16.419369999999994,19.270970000000002,18.657599999999988
3.9570309999980964,17.875809999999998,16.118320000000004,19.44611000000001,16.436929999999993,19.30095,18.68637999999999
4.0,17.900859999999998,16.125830000000004,19.477260000000012,16.454109999999993,19.33045,18.71469999999999
4.042969000001904,17.925489999999996,16.132900000000003,19.50795000000001,16.470919999999992,19.359479999999998,18.74255999999999
4.082030999998096,17.949699999999996,16.139540000000004,19.53817000000001,16.487359999999992,19.388039999999997,18.76996999999999
4.125,17.973499999999998,16.145760000000003,19.56793000000001,16.50343999999999,19.416139999999995,18.79693999999999
4.167969000001904,17.996889999999997,16.151570000000003,19.59723000000001,16.519169999999992,19.443779999999997,18.82345999999999
4.207030999998096,18.019879999999997,16.156980000000004,19.62608000000001,16.534549999999992,19.470959999999998,18.84954999999999
4.25,18.042469999999998,16.162000000000003,19.65448000000001,16.54958999999999,19.49769,18.87519999999999
4.292969000001904,18.06467,16.16664,19.68243000000001,16.564289999999993,19.52397,18.90041999999999
4.332030999998096,18.086479999999998,16.1709,19.70994000000001,16.578659999999992,19.549809999999997,18.92521999999999
4.375,18.107899999999997,16.1748,19.73701000000001,16.592699999999994,19.57521,18.94959999999999
4.417969000001904,18.128939999999997,16.178350000000002,19.76365000000001,16.606429999999992,19.600179999999998,18.97355999999999
4.457030999998096,18.149609999999996,16.18156,19.789860000000008,16.619839999999993,19.624719999999996,18.99710999999999
4.5,18.169899999999995,16.184430000000003,19.81564000000001,16.632949999999994,19.648829999999997,19.02024999999999
4.542969000001904,18.189829999999994,16.186980000000002,19.841000000000008,16.645749999999992,19.67253,19.04298999999999
4.582030999998096,18.209399999999995,16.189210000000003,19.86595000000001,16.65825999999999,19.695809999999998,19.06532999999999
4.625,18.228609999999996,16.19113,19.890490000000007,16.67047999999999,19.71868,19.08727999999999
4.667969000001904,18.247469999999996,16.19275,19.914620000000006,16.68240999999999,19.741149999999998,19.10883999999999
4.707030999998096,18.265979999999995,16.19408,19.938350000000007,16.69405999999999,19.763219999999997,19.13000999999999
4.75,18.284149999999997,16.19513,19.96168000000001,16.70543999999999,19.784899999999997,19.150809999999993
4.792969000001904,18.301979999999997,16.195899999999998,19.984620000000007,16.716549999999987,19.806189999999997,19.171229999999994
4.832030999998096,18.319479999999995,16.196409999999997,20.007170000000006,16.72738999999999,19.827099999999998,19.191279999999995
4.875,18.336659999999995,16.196759999999998,20.029340000000005,16.73796999999999,19.84763,19.210969999999996
4.917969000001904,18.353519999999996,16.19711,20.051140000000004,16.74829999999999,19.86779,19.230309999999996
4.957030999998096,18.370069999999995,16.19745,20.072580000000002,16.75838999999999,19.8876,19.249299999999995
5.0,18.386329999999994,16.19777,20.093680000000003,16.76824999999999,19.907069999999997,19.267969999999995
5.042969000001904,18.402399999999993,16.19811,20.11456,16.77793999999999,19.926319999999997,19.286429999999996
5.082030999998096,18.418309999999995,16.19843,20.135270000000002,16.78747999999999,19.945389999999996,19.304709999999996
5.125,18.434049999999996,16.198729999999998,20.155800000000003,16.79686999999999,19.964279999999995,19.322819999999997
5.167969000001904,18.449629999999996,16.199039999999997,20.176160000000003,16.806119999999993,19.982979999999994,19.340749999999996
5.207030999998096,18.465049999999994,16.199359999999995,20.196340000000003,16.815219999999993,20.001499999999993,19.358499999999996
5.25,18.480309999999996,16.199659999999994,20.216340000000002,16.82417999999999,20.019829999999992,19.376069999999995
5.292969000001904,18.495399999999997,16.199969999999993,20.23616,16.83298999999999,20.03796999999999,19.393459999999994
5.332030999998096,18.510329999999996,16.200269999999993,20.2558,16.84165999999999,20.05592999999999,19.410669999999993
5.375,18.525099999999995,16.20057999999999,20.27525,16.85018999999999,20.073699999999988,19.42769999999999
5.417969000001904,18.539699999999996,16.20087999999999,20.29452,16.85857999999999,20.091279999999987,19.444549999999992
5.457030999998096,18.554139999999997,16.20117999999999,20.313609999999997,16.86683999999999,20.108679999999985,19.461219999999994
5.5,18.568419999999996,16.20146999999999,20.33252,16.87495999999999,20.125889999999984,19.477709999999995
5.542969000001904,18.582539999999995,16.20175999999999,20.35125,16.88294999999999,20.142919999999982,19.494019999999995
5.582030999998096,18.596499999999995,16.20202999999999,20.3698,16.89080999999999,20.15975999999998,19.510149999999996
5.625,18.610299999999995,16.20229999999999,20.388170000000002,16.89853999999999,20.176419999999982,19.526099999999996
5.667969000001904,18.623939999999994,16.20258999999999,20.406360000000003,16.90613999999999,20.192899999999984,19.541879999999995
5.707030999998096,18.637419999999995,16.20285999999999,20.424370000000003,16.91360999999999,20.209189999999985,19.557479999999995
5.75,18.650749999999995,16.20313999999999,20.442200000000003,16.92094999999999,20.225299999999987,19.572909999999993
5.792969000001904,18.663919999999994,16.20341999999999,20.459850000000003,16.92816999999999,20.241229999999987,19.588159999999995
5.832030999998096,18.676939999999995,16.20368999999999,20.477320000000002,16.935269999999992,20.256979999999988,19.603239999999996
5.875,18.689799999999995,16.20395999999999,20.49461,16.94224999999999,20.27254999999999,19.618149999999996
5.917969000001904,18.702509999999993,16.204229999999992,20.51173,16.94910999999999,20.287949999999988,19.632889999999996
5.957030999998096,18.715069999999994,16.204499999999992,20.52867,16.95584999999999,20.303169999999987,19.647459999999995
6.0,18.727479999999993,16.204769999999993,20.545430000000003,16.962469999999993,20.318219999999986,19.661859999999994
6.042969000001904,18.739739999999994,16.205039999999993,20.562020000000004,16.96897999999999,20.333089999999984,19.676089999999995
6.082030999998096,18.751849999999994,16.205299999999994,20.578440000000004,16.97537999999999,20.347789999999986,19.690149999999996
6.125,18.763809999999992,16.205549999999995,20.594680000000004,16.98166999999999,20.362319999999986,19.704039999999996
6.167969000001904,18.775629999999992,16.205809999999996,20.610750000000003,16.98784999999999,20.376669999999987,19.717769999999994
6.207030999998096,18.78729999999999,16.206059999999997,20.62665,16.993919999999992,20.390849999999986,19.731339999999996
6.25,18.79882999999999,16.2063,20.642380000000003,16.999879999999994,20.404869999999985,19.744739999999997
6.292969000001904,18.81021999999999,16.206529999999997,20.657940000000004,17.005739999999992,20.418719999999986,19.757979999999996
6.332030999998096,18.82145999999999,16.20677,20.673330000000004,17.01148999999999,20.432399999999987,19.771059999999995
6.375,18.83255999999999,16.206989999999998,20.688550000000003,17.01713999999999,20.445919999999987,19.783979999999996
6.417969000001904,18.84351999999999,16.20723,20.70361,17.02268999999999,20.459269999999986,19.796739999999996
6.457030999998096,18.85433999999999,16.20747,20.718500000000002,17.02813999999999,20.472459999999987,19.809339999999995
6.5,18.86502999999999,16.20769,20.733230000000002,17.03348999999999,20.485489999999988,19.821789999999996
6.542969000001904,18.87557999999999,16.207919999999998,20.747790000000002,17.03873999999999,20.498359999999987,19.834079999999997
6.582030999998096,18.88598999999999,16.208139999999997,20.76219,17.04389999999999,20.511069999999986,19.846219999999995
6.625,18.89626999999999,16.208369999999995,20.77643,17.04895999999999,20.523619999999987,19.858199999999997
6.667969000001904,18.90641999999999,16.208589999999994,20.79051,17.05392999999999,20.536009999999987,19.870029999999996
6.707030999998096,18.91643999999999,16.208809999999993,20.80443,17.05880999999999,20.548239999999986,19.881709999999995
6.75,18.92631999999999,16.20901999999999,20.81819,17.06359999999999,20.560319999999987,19.893239999999995
6.792969000001904,18.93606999999999,16.20922999999999,20.83179,17.06829999999999,20.572239999999987,19.904619999999994
6.832030999998096,18.94569999999999,16.20943999999999,20.84523,17.07290999999999,20.584009999999985,19.915859999999995
6.875,18.95519999999999,16.20964999999999,20.858520000000002,17.07743999999999,20.595629999999986,19.926949999999994
6.917969000001904,18.96456999999999,16.20985999999999,20.871650000000002,17.081879999999988,20.607099999999985,19.937899999999996
6.957030999998096,18.973819999999993,16.21004999999999,20.88463,17.086239999999986,20.618429999999986,19.948709999999995
7.0,18.98294999999999,16.210239999999988,20.897460000000002,17.090519999999987,20.629609999999985,19.959379999999996
7.042969000001904,18.99195999999999,16.210429999999988,20.910140000000002,17.094719999999988,20.640649999999987,19.969909999999995
7.082030999998096,19.000849999999993,16.210619999999988,20.922680000000003,17.09883999999999,20.651549999999986,19.980299999999996
7.125,19.009639999999994,16.210809999999988,20.935100000000002,17.102889999999988,20.662329999999987,19.990579999999998
7.167969000001904,19.018369999999994,16.210999999999988,20.947460000000003,17.10688999999999,20.673039999999986,20.000799999999998
7.207030999998096,19.027039999999992,16.21116999999999,20.959750000000003,17.11083999999999,20.683679999999985,20.010949999999998
7.25,19.035649999999993,16.21134999999999,20.971980000000002,17.11473999999999,20.694249999999986,20.021029999999996
7.292969000001904,19.044199999999993,16.21153999999999,20.984140000000004,17.11858999999999,20.704749999999986,20.031039999999997
7.332030999998096,19.05267999999999,16.21170999999999,20.996230000000004,17.12238999999999,20.715179999999986,20.040979999999998
7.375,19.061099999999993,16.21188999999999,21.008250000000004,17.12614999999999,20.725529999999985,20.050839999999997
7.417969000001904,19.069459999999992,16.21206999999999,21.020200000000003,17.12985999999999,20.735809999999987,20.060629999999996
7.457030999998096,19.07775999999999,16.21224999999999,21.032080000000004,17.13351999999999,20.746019999999987,20.070349999999998
7.5,19.085989999999992,16.21241999999999,21.043890000000005,17.13712999999999,20.756149999999987,20.08
7.542969000001904,19.09415999999999,16.21259999999999,21.055630000000004,17.14068999999999,20.766209999999987,20.089579999999998
7.582030999998096,19.10226999999999,16.21277999999999,21.067300000000003,17.14420999999999,20.776199999999985,20.099089999999997
7.625,19.11031999999999,16.212959999999992,21.078900000000004,17.14767999999999,20.786109999999987,20.10853
7.667969000001904,19.11829999999999,16.213129999999992,21.090430000000005,17.151109999999992,20.795949999999987,20.1179
7.707030999998096,19.12621999999999,16.213299999999993,21.101890000000004,17.154489999999992,20.805719999999987,20.12719
7.75,19.13407999999999,16.213469999999994,21.113270000000004,17.157829999999993,20.815409999999986,20.136409999999998
7.792969000001904,19.14187999999999,16.213639999999995,21.124580000000005,17.161119999999993,20.825029999999987,20.14556
7.832030999998096,19.14960999999999,16.213809999999995,21.135820000000006,17.164369999999995,20.83457999999999,20.15464
7.875,19.15727999999999,16.213979999999996,21.146990000000006,17.167569999999994,20.84405999999999,20.16365
7.917969000001904,19.16488999999999,16.214139999999997,21.158090000000005,17.170729999999995,20.853459999999988,20.17259
7.957030999998096,19.172439999999987,16.214299999999998,21.169120000000007,17.173849999999995,20.862789999999986,20.18146
8.0,19.179929999999988,16.21446,21.180070000000008,17.176929999999995,20.872049999999987,20.190260000000002
8.042969000001904,19.187359999999988,16.21462,21.190950000000008,17.179959999999994,20.881229999999988,20.198990000000002
8.082030999998096,19.19472999999999,16.21479,21.201760000000007,17.182949999999995,20.890339999999988,20.20765
8.125,19.20202999999999,16.21495,21.212500000000006,17.185899999999993,20.899379999999987,20.216240000000003
8.167969000001904,19.20926999999999,16.215110000000003,21.223170000000007,17.188809999999993,20.908349999999988,20.224760000000003
8.207030999998096,19.21644999999999,16.215270000000004,21.233760000000007,17.191679999999995,20.91724999999999,20.233210000000003
8.25,19.22356999999999,16.215420000000005,21.244280000000007,17.194509999999994,20.92607999999999,20.241590000000002
8.292969000001904,19.23062999999999,16.215580000000006,21.254730000000006,17.197299999999995,20.934829999999987,20.249900000000004
8.332030999998096,19.237629999999992,16.215730000000008,21.265110000000007,17.200059999999993,20.943509999999986,20.258140000000004
8.375,19.244569999999992,16.21588000000001,21.275420000000008,17.202779999999994,20.952119999999987,20.266310000000004
8.417969000001904,19.25144999999999,16.21603000000001,21.285660000000007,17.205459999999995,20.960659999999987,20.274410000000003
8.457030999998096,19.258269999999992,16.216180000000012,21.295820000000006,17.208099999999995,20.969129999999986,20.282450000000004
8.5,19.265039999999992,16.216330000000013,21.305910000000008,17.210709999999995,20.977529999999987,20.290420000000005
8.542969000001904,19.271749999999994,16.216480000000015,21.31593000000001,17.213279999999994,20.985859999999988,20.298320000000004
8.582030999998096,19.278399999999994,16.216620000000013,21.32588000000001,17.215809999999994,20.994119999999988,20.306150000000002
8.625,19.284989999999993,16.21676000000001,21.335760000000008,17.218309999999995,21.002309999999987,20.313920000000003
8.667969000001904,19.291519999999995,16.21690000000001,21.34557000000001,17.220769999999995,21.01042999999999,20.321620000000003
8.707030999998096,19.297989999999995,16.21705000000001,21.35531000000001,17.223199999999995,21.01847999999999,20.329250000000002
8.75,19.304399999999994,16.21719000000001,21.36497000000001,17.225589999999993,21.02645999999999,20.336810000000003
8.792969000001904,19.310749999999995,16.217330000000008,21.37455000000001,17.227949999999993,21.03435999999999,20.344300000000004
8.832030999998096,19.812089999999994,16.43482000000001,22.27309000000001,17.661199999999994,21.81523999999999,21.011370000000003
8.875,21.624329999999993,17.63177000000001,26.27291000000001,19.785489999999992,25.26820999999999,23.711130000000004
8.917969000001904,22.348309999999994,18.23398000000001,28.25320000000001,20.849449999999994,26.95149999999999,24.919790000000006
8.957030999998096,22.736539999999994,18.575610000000008,29.41894000000001,21.469169999999995,27.93469999999999,25.595190000000006
9.0,22.987469999999995,18.799620000000008,30.21499000000001,21.887789999999995,28.602799999999988,26.038870000000006
9.042969000001904,23.167419999999996,18.95951000000001,30.80716000000001,22.196089999999995,29.098039999999987,26.358220000000006
9.082030999998096,23.305229999999995,19.080050000000007,31.27342000000001,22.436519999999994,29.486859999999986,26.601940000000006
9.125,23.415589999999995,19.174350000000008,31.655190000000008,22.631579999999996,29.804429999999986,26.795490000000004
9.167969000001904,23.506449999999994,19.249710000000007,31.97536000000001,22.793709999999997,30.070159999999987,26.952920000000006
9.207030999998096,23.583889999999993,19.311640000000008,32.25263000000001,22.932889999999997,30.299799999999987,27.085000000000004
9.25,23.649179999999994,19.361770000000007,32.48961000000001,23.050839999999997,30.49569999999999,27.194380000000006
9.292969000001904,23.707109999999993,19.404210000000006,32.70251000000001,23.15591,30.67135999999999,27.289440000000006
9.332030999998096,23.758489999999995,19.439940000000007,32.89343000000001,23.24936,30.82859999999999,27.371840000000006
9.375,23.803869999999996,19.469710000000006,33.06377000000001,23.33206,30.96865999999999,27.443500000000007
9.417969000001904,23.844359999999995,19.494590000000006,33.217140000000015,23.40592,31.094549999999987,27.50897000000001
9.457030999998096,23.881629999999994,19.515890000000006,33.359560000000016,23.473959999999998,31.21124999999999,27.570660000000007
9.5,23.915929999999996,19.533970000000007,33.491720000000015,23.536599999999996,31.31936999999999,27.628570000000007
9.542969000001904,23.947409999999994,19.549120000000006,33.61393000000002,23.594069999999995,31.41918999999999,27.682610000000007
9.582030999998096,23.976259999999993,19.561630000000005,33.72674000000002,23.646709999999995,31.51117999999999,27.732840000000007
9.625,24.002679999999994,19.571790000000004,33.83076000000002,23.694869999999995,31.595869999999987,27.779410000000006
9.667969000001904,24.027089999999994,19.579930000000004,33.92747000000002,23.739289999999993,31.67447999999999,27.822890000000005
9.707030999998096,24.050169999999994,19.586430000000004,34.01949000000002,23.781229999999994,31.74915999999999,27.864400000000003
9.75,24.071999999999996,19.591440000000002,34.10706000000002,23.820839999999993,31.82011999999999,27.904010000000003
9.792969000001904,24.092609999999997,19.595060000000004,34.19021000000002,23.858159999999994,31.88739999999999,27.941710000000004
9.832030999998096,24.112049999999996,19.597440000000002,34.26907000000002,23.893289999999993,31.95109999999999,27.977520000000005
9.875,24.130359999999996,19.59936,34.343780000000024,23.926319999999993,32.01135999999999,28.011490000000006
9.917969000001904,24.147609999999997,19.60123,34.41451000000002,23.957349999999995,32.068319999999986,28.043680000000005
9.957030999998096,24.163839999999997,19.60302,34.481430000000024,23.986489999999996,32.12211999999999,28.074150000000007
10.0,24.179119999999998,19.60471,34.54472000000003,24.013839999999995,32.17292999999999,28.102980000000006
10.042969000001904,24.19354,19.606270000000002,34.604730000000025,24.039569999999994,32.22101999999999,28.130320000000005
10.082030999998096,24.207379999999997,19.607840000000003,34.662620000000025,24.064199999999992,32.26733999999999,28.156690000000005
10.125,24.220729999999996,19.609320000000004,34.718720000000026,24.08788999999999,32.31215999999999,28.182240000000004
10.167969000001904,24.233589999999996,19.610740000000003,34.773000000000025,24.11063999999999,32.355459999999994,28.206960000000002
10.207030999998096,24.245969999999996,19.612160000000003,34.82548000000003,24.13246999999999,32.39724999999999,28.230850000000004
10.25,24.257869999999997,19.61352,34.87617000000003,24.15339999999999,32.43755999999999,28.253920000000004
10.292969000001904,24.269309999999997,19.614810000000002,34.92511000000003,24.17345999999999,32.47640999999999,28.276180000000004
10.332030999998096,24.280309999999997,19.616100000000003,34.97234000000003,24.192669999999993,32.513849999999984,28.297650000000004
10.375,24.290879999999998,19.617340000000002,35.01790000000003,24.211069999999992,32.54990999999998,28.318340000000003
10.417969000001904,24.301029999999997,19.618550000000003,35.06184000000003,24.228679999999994,32.58461999999998,28.33828
10.457030999998096,24.310769999999998,19.61972,35.104200000000034,24.245529999999995,32.61802999999998,28.357480000000002
10.5,24.32012,19.62084,35.14502000000003,24.261649999999996,32.65016999999998,28.375970000000002
10.542969000001904,24.32909,19.6219,35.18435000000003,24.277059999999995,32.68108999999998,28.393770000000004
10.582030999998096,24.3377,19.62292,35.22224000000003,24.291789999999995,32.71082999999998,28.410900000000005
10.625,24.34597,19.62388,35.25875000000003,24.305879999999995,32.73943999999998,28.427390000000006
