TIME_S,dk_MINERALIZATION_LAYER_1,dk_NITRIFICATION_LAYER_1,dk_DENITRIFICATION_LAYER_1,dk_MINERALIZATION_LAYER_2,dk_NITRIFICATION_LAYER_2,dk_DENITRIFICATION_LAYER_2,dk_MINERALIZATION_LAYER_3,dk_NITRIFICATION_LAYER_3,dk_DENITRIFICATION_LAYER_3,dk_MINERALIZATION_LAYER_4,dk_NITRIFICATION_LAYER_4,dk_DENITRIFICATION_LAYER_4,dk_MINERALIZATION_LAYER_5,dk_NITRIFICATION_LAYER_5,dk_DENITRIFICATION_LAYER_5,dk_MINERALIZATION_LAYER_6,dk_NITRIFICATION_LAYER_6,dk_DENITRIFICATION_LAYER_6,dk_MINERALIZATION_LAYER_7,dk_NITRIFICATION_LAYER_7,dk_DENITRIFICATION_LAYER_7,dk_MINERALIZATION_LAYER_8,dk_NITRIFICATION_LAYER_8,dk_DENITRIFICATION_LAYER_8,d[H2O],d[H],d[O],d[Charge],d[[AMMONIUM]],d[[NITRATE]],d[[NITROUS_GAS]],d[[ORGANIC_N]],d[[THETA_VMC]]
  0.12977280E+07, -0.42608071E-07, -0.42696737E-07, -0.36564974E-07, -0.27811471E-07, -0.27855981E-07, -0.54173966E-08, -0.90995521E-08, -0.91119864E-08, -0.36042897E-08, -0.20256586E-08, -0.20297391E-08, -0.29298739E-09, -0.80352864E-09, -0.80538342E-09, -0.37749054E-09,  0.00000000E+00, -0.20451973E-11, -0.52161716E-09,  0.00000000E+00, -0.28653302E-11, -0.80830678E-09, -0.11486214E-08, -0.11522281E-08, -0.46538039E-08, -0.14466409E-12,  0.28911060E-12,  0.14511047E-12,  0.65621231E-23, -0.16006363E-09,  0.31416100E-07,  0.26120433E-07, -0.83496903E-07,  0.18212168E-17
  0.12986640E+07, -0.23078828E-07, -0.23126845E-07, -0.19834762E-07, -0.15064257E-07, -0.15088378E-07, -0.29421312E-08, -0.49288505E-08, -0.49355816E-08, -0.19560690E-08, -0.10972247E-08, -0.10994165E-08, -0.15882168E-09, -0.43524231E-09, -0.43623775E-09, -0.20447402E-09,  0.00000000E+00, -0.10950296E-11, -0.28236001E-09,  0.00000000E+00, -0.15341395E-11, -0.43730802E-09, -0.62216773E-09, -0.62410100E-09, -0.25122396E-08, -0.80961460E-13,  0.16108698E-12,  0.81338429E-13, -0.11992630E-23, -0.86619378E-10,  0.16985023E-07,  0.14164083E-07, -0.45226570E-07,  0.95666532E-18
  0.12996000E+07, -0.23078533E-07, -0.23126545E-07, -0.19856284E-07, -0.15064100E-07, -0.15088227E-07, -0.29451112E-08, -0.49288107E-08, -0.49355395E-08, -0.19582238E-08, -0.10972209E-08, -0.10994028E-08, -0.15887198E-09, -0.43524103E-09, -0.43623153E-09, -0.20444859E-09,  0.00000000E+00, -0.10881795E-11, -0.28222089E-09,  0.00000000E+00, -0.15245472E-11, -0.43691625E-09, -0.62216653E-09, -0.62408891E-09, -0.25085050E-08, -0.80171549E-13,  0.15892036E-12,  0.80452649E-13, -0.29089793E-23, -0.86575594E-10,  0.16962066E-07,  0.14175291E-07, -0.45226072E-07,  0.47368358E-18
  0.13013280E+07, -0.42605978E-07, -0.42694606E-07, -0.36717857E-07, -0.27810356E-07, -0.27854911E-07, -0.54386016E-08, -0.90992692E-08, -0.91116875E-08, -0.36195682E-08, -0.20256314E-08, -0.20296416E-08, -0.29334543E-09, -0.80351953E-09, -0.80533908E-09, -0.37731025E-09,  0.00000000E+00, -0.19963864E-11, -0.52062944E-09,  0.00000000E+00, -0.27969516E-11, -0.80553416E-09, -0.11486129E-08, -0.11521420E-08, -0.46271167E-08, -0.14130117E-12,  0.28168696E-12,  0.14167764E-12,  0.33009304E-23, -0.15975153E-09,  0.31253157E-07,  0.26199981E-07, -0.83493368E-07,  0.15937945E-17
  0.13022640E+07, -0.23077694E-07, -0.23125691E-07, -0.19917292E-07, -0.15063653E-07, -0.15087798E-07, -0.29535899E-08, -0.49286973E-08, -0.49354198E-08, -0.19643296E-08, -0.10972100E-08, -0.10993641E-08, -0.15901669E-09, -0.43523738E-09, -0.43621396E-09, -0.20437646E-09,  0.00000000E+00, -0.10688950E-11, -0.28182592E-09,  0.00000000E+00, -0.14975299E-11, -0.43580928E-09, -0.62216312E-09, -0.62405483E-09, -0.24978698E-08, -0.79903240E-13,  0.15889382E-12,  0.80401970E-13,  0.71981260E-23, -0.86452235E-10,  0.16896998E-07,  0.14207055E-07, -0.45224655E-07,  0.64288852E-18
  0.13032000E+07, -0.23077400E-07, -0.23125390E-07, -0.19938713E-07, -0.15063496E-07, -0.15087647E-07, -0.29565472E-08, -0.49286574E-08, -0.49353777E-08, -0.19664738E-08, -0.10972061E-08, -0.10993506E-08, -0.15906806E-09, -0.43523610E-09, -0.43620785E-09, -0.20435113E-09,  0.00000000E+00, -0.10622114E-11, -0.28168762E-09,  0.00000000E+00, -0.14881651E-11, -0.43542008E-09, -0.62216193E-09, -0.62404300E-09, -0.24941844E-08, -0.80192182E-13,  0.16002815E-12,  0.80536431E-13,  0.41005658E-23, -0.86409475E-10,  0.16874121E-07,  0.14218223E-07, -0.45224158E-07,  0.68611782E-18
  0.13049280E+07, -0.42603886E-07, -0.42692475E-07, -0.36870023E-07, -0.27809242E-07, -0.27853839E-07, -0.54596468E-08, -0.90989863E-08, -0.91113890E-08, -0.36347708E-08, -0.20256042E-08, -0.20295456E-08, -0.29371101E-09, -0.80351042E-09, -0.80529559E-09, -0.37713061E-09,  0.00000000E+00, -0.19487467E-11, -0.51964763E-09,  0.00000000E+00, -0.27302050E-11, -0.80277988E-09, -0.11486044E-08, -0.11520577E-08, -0.46007792E-08, -0.13728164E-12,  0.27439009E-12,  0.13787884E-12,  0.34274064E-23, -0.15944672E-09,  0.31090792E-07,  0.26279244E-07, -0.83489834E-07,  0.11486298E-17
  0.13058640E+07, -0.23076561E-07, -0.23124537E-07, -0.19999439E-07, -0.15063050E-07, -0.15087217E-07, -0.29649613E-08, -0.49285440E-08, -0.49352582E-08, -0.19725494E-08, -0.10971952E-08, -0.10993126E-08, -0.15921572E-09, -0.43523244E-09, -0.43619062E-09, -0.20427925E-09,  0.00000000E+00, -0.10433876E-11, -0.28129501E-09,  0.00000000E+00, -0.14617918E-11, -0.43432043E-09, -0.62215852E-09, -0.62400965E-09, -0.24836864E-08, -0.78722149E-13,  0.15666931E-12,  0.79304128E-13,  0.38394582E-23, -0.86288997E-10,  0.16809283E-07,  0.14249873E-07, -0.45222741E-07,  0.78118069E-18
  0.13068000E+07, -0.23076267E-07, -0.23124237E-07, -0.20020774E-07, -0.15062893E-07, -0.15087066E-07, -0.29678939E-08, -0.49285042E-08, -0.49352162E-08, -0.19746831E-08, -0.10971914E-08, -0.10992993E-08, -0.15926810E-09, -0.43523116E-09, -0.43618463E-09, -0.20425399E-09,  0.00000000E+00, -0.10368650E-11, -0.28115754E-09,  0.00000000E+00, -0.14526491E-11, -0.43393381E-09, -0.62215732E-09, -0.62399807E-09, -0.24800407E-08, -0.76346645E-13,  0.15275152E-12,  0.76719022E-13,  0.62615922E-24, -0.86247236E-10,  0.16786486E-07,  0.14261002E-07, -0.45222243E-07,  0.10338952E-17
  0.13085280E+07, -0.42601794E-07, -0.42690345E-07, -0.37021587E-07, -0.27808127E-07, -0.27852766E-07, -0.54805131E-08, -0.90987035E-08, -0.91110909E-08, -0.36498994E-08, -0.20255770E-08, -0.20294514E-08, -0.29408373E-09, -0.80350132E-09, -0.80525292E-09, -0.37695149E-09,  0.00000000E+00, -0.19022395E-11, -0.51867168E-09,  0.00000000E+00, -0.26650515E-11, -0.80004378E-09, -0.11485959E-08, -0.11519752E-08, -0.45747178E-08, -0.13293845E-12,  0.26529072E-12,  0.13327089E-12,  0.38989655E-23, -0.15914904E-09,  0.30928981E-07,  0.26358234E-07, -0.83486299E-07,  0.11827692E-17
  0.13094640E+07, -0.23075428E-07, -0.23123383E-07, -0.20081280E-07, -0.15062446E-07, -0.15086636E-07, -0.29762330E-08, -0.49283908E-08, -0.49350968E-08, -0.19807294E-08, -0.10971805E-08, -0.10992619E-08, -0.15941856E-09, -0.43522751E-09, -0.43616771E-09, -0.20418231E-09,  0.00000000E+00, -0.10184853E-11, -0.28076727E-09,  0.00000000E+00, -0.14269030E-11, -0.43284137E-09, -0.62215391E-09, -0.62396544E-09, -0.24696287E-08, -0.76009750E-13,  0.15058372E-12,  0.76199864E-13, -0.12333594E-23, -0.86129571E-10,  0.16721876E-07,  0.14292540E-07, -0.45220827E-07,  0.89549895E-18
  0.13104000E+07, -0.23075133E-07, -0.23123083E-07, -0.20102530E-07, -0.15062289E-07, -0.15086485E-07, -0.29791406E-08, -0.49283510E-08, -0.49350549E-08, -0.19828530E-08, -0.10971766E-08, -0.10992489E-08, -0.15947190E-09, -0.43522623E-09, -0.43616183E-09, -0.20415712E-09,  0.00000000E+00, -0.10121182E-11, -0.28063060E-09,  0.00000000E+00, -0.14179824E-11, -0.43245732E-09, -0.62215272E-09, -0.62395411E-09, -0.24660063E-08, -0.74937505E-13,  0.14885696E-12,  0.75190147E-13, -0.43299928E-23, -0.86088784E-10,  0.16699171E-07,  0.14303623E-07, -0.45220329E-07,  0.14106770E-18
  0.13121280E+07, -0.42599702E-07, -0.42688216E-07, -0.37172545E-07, -0.27807013E-07, -0.27851692E-07, -0.55012032E-08, -0.90984206E-08, -0.91107931E-08, -0.36649561E-08, -0.20255498E-08, -0.20293587E-08, -0.29446314E-09, -0.80349221E-09, -0.80521105E-09, -0.37677293E-09,  0.00000000E+00, -0.18568480E-11, -0.51770143E-09,  0.00000000E+00, -0.26014524E-11, -0.79732578E-09, -0.11485874E-08, -0.11518945E-08, -0.45488259E-08, -0.13103105E-12,  0.26141604E-12,  0.13139476E-12,  0.23134753E-23, -0.15885830E-09,  0.30767830E-07,  0.26436897E-07, -0.83482765E-07,  0.10860410E-17
  0.13130640E+07, -0.23074295E-07, -0.23122230E-07, -0.20162776E-07, -0.15061842E-07, -0.15086054E-07, -0.29874121E-08, -0.49282376E-08, -0.49349356E-08, -0.19888708E-08, -0.10971657E-08, -0.10992122E-08, -0.15962497E-09, -0.43522257E-09, -0.43614524E-09, -0.20408567E-09,  0.00000000E+00, -0.99418251E-12, -0.28024258E-09,  0.00000000E+00, -0.13928525E-11, -0.43137208E-09, -0.62214931E-09, -0.62392217E-09, -0.24556640E-08, -0.73896045E-13,  0.14773986E-12,  0.74194402E-13,  0.45288634E-23, -0.85973865E-10,  0.16634838E-07,  0.14335024E-07, -0.45218912E-07,  0.45980582E-18
  0.13140000E+07, -0.23074000E-07, -0.23121930E-07, -0.20183932E-07, -0.15061685E-07, -0.15085903E-07, -0.29902967E-08, -0.49281978E-08, -0.49348937E-08, -0.19909846E-08, -0.10971619E-08, -0.10991994E-08, -0.15967919E-09, -0.43522129E-09, -0.43613947E-09, -0.20406056E-09,  0.00000000E+00, -0.98796527E-12, -0.28010672E-09,  0.00000000E+00, -0.13841428E-11, -0.43099050E-09, -0.62214811E-09, -0.62391109E-09, -0.24520665E-08, -0.72968751E-13,  0.14575914E-12,  0.73517228E-13, -0.29317430E-23, -0.85934029E-10,  0.16612232E-07,  0.14346058E-07, -0.45218415E-07,  0.18461274E-17
  0.13157280E+07, -0.42597610E-07, -0.42686087E-07, -0.37322824E-07, -0.27805898E-07, -0.27850618E-07, -0.55217313E-08, -0.90981377E-08, -0.91104957E-08, -0.36799432E-08, -0.20255226E-08, -0.20292676E-08, -0.29484887E-09, -0.80348310E-09, -0.80516996E-09, -0.37659489E-09,  0.00000000E+00, -0.18125335E-11, -0.51673681E-09,  0.00000000E+00, -0.25393687E-11, -0.79462507E-09, -0.11485789E-08, -0.11518155E-08, -0.45231132E-08, -0.12782467E-12,  0.25433316E-12,  0.12823769E-12, -0.24986810E-23, -0.15857434E-09,  0.30607388E-07,  0.26515209E-07, -0.83479231E-07,  0.12227372E-17
  0.13166640E+07, -0.23073162E-07, -0.23121077E-07, -0.20243902E-07, -0.15061239E-07, -0.15085472E-07, -0.29985048E-08, -0.49280844E-08, -0.49347746E-08, -0.19969748E-08, -0.10971510E-08, -0.10991632E-08, -0.15983474E-09, -0.43521764E-09, -0.43612318E-09, -0.20398932E-09,  0.00000000E+00, -0.97045705E-12, -0.27972092E-09,  0.00000000E+00, -0.13596124E-11, -0.42991203E-09, -0.62214470E-09, -0.62387983E-09, -0.24417974E-08, -0.72799295E-13,  0.14463543E-12,  0.72979089E-13, -0.34998344E-23, -0.85821790E-10,  0.16548184E-07,  0.14377318E-07, -0.45216998E-07,  0.17356255E-17
  0.13176000E+07, -0.23072867E-07, -0.23120778E-07, -0.20264961E-07, -0.15061082E-07, -0.15085320E-07, -0.30013672E-08, -0.49280446E-08, -0.49347328E-08, -0.19990790E-08, -0.10971472E-08, -0.10991506E-08, -0.15988982E-09, -0.43521636E-09, -0.43611752E-09, -0.20396427E-09,  0.00000000E+00, -0.96438968E-12, -0.27958582E-09,  0.00000000E+00, -0.13511137E-11, -0.42953279E-09, -0.62214350E-09, -0.62386898E-09, -0.24382260E-08, -0.85309919E-13,  0.17094006E-12,  0.85832319E-13,  0.14140653E-23, -0.85782883E-10,  0.16525678E-07,  0.14388303E-07, -0.45216500E-07,  0.11822140E-17
  0.13193280E+07, -0.42595519E-07, -0.42683960E-07, -0.37472414E-07, -0.27804784E-07, -0.27849542E-07, -0.55421017E-08, -0.90978549E-08, -0.91101987E-08, -0.36948625E-08, -0.20254954E-08, -0.20291780E-08, -0.29524055E-09, -0.80347399E-09, -0.80512964E-09, -0.37641734E-09,  0.00000000E+00, -0.17692792E-11, -0.51577756E-09,  0.00000000E+00, -0.24787672E-11, -0.79194096E-09, -0.11485704E-08, -0.11517382E-08, -0.44975882E-08, -0.15094010E-12,  0.30158009E-12,  0.15140193E-12, -0.77103160E-24, -0.15829701E-09,  0.30447651E-07,  0.26593172E-07, -0.83475697E-07,  0.33525266E-18
  0.13202640E+07, -0.23072029E-07, -0.23119925E-07, -0.20324660E-07, -0.15060635E-07, -0.15084889E-07, -0.30095113E-08, -0.49279312E-08, -0.49346138E-08, -0.20050425E-08, -0.10971363E-08, -0.10991151E-08, -0.16004767E-09, -0.43521271E-09, -0.43610154E-09, -0.20389321E-09,  0.00000000E+00, -0.94729780E-12, -0.27920215E-09,  0.00000000E+00, -0.13271662E-11, -0.42846086E-09, -0.62214010E-09, -0.62383838E-09, -0.24280332E-08, -0.81590485E-13,  0.16329704E-12,  0.82133980E-13,  0.16502257E-24, -0.85673260E-10,  0.16461907E-07,  0.14419425E-07, -0.45215084E-07,  0.30676850E-18
  0.13212000E+07, -0.23071734E-07, -0.23119626E-07, -0.20345625E-07, -0.15060478E-07, -0.15084737E-07, -0.30123510E-08, -0.49278914E-08, -0.49345720E-08, -0.20071377E-08, -0.10971324E-08, -0.10991027E-08, -0.16010352E-09, -0.43521142E-09, -0.43609598E-09, -0.20386824E-09,  0.00000000E+00, -0.94137476E-12, -0.27906777E-09,  0.00000000E+00, -0.13188728E-11, -0.42808391E-09, -0.62213890E-09, -0.62382777E-09, -0.24244889E-08, -0.80792324E-13,  0.16060191E-12,  0.81224076E-13, -0.95489563E-23, -0.85635260E-10,  0.16439495E-07,  0.14430363E-07, -0.45214586E-07,  0.14815232E-17
  0.13229280E+07, -0.42593427E-07, -0.42681833E-07, -0.37621340E-07, -0.27803670E-07, -0.27848465E-07, -0.55623117E-08, -0.90975721E-08, -0.91099019E-08, -0.37097175E-08, -0.20254682E-08, -0.20290899E-08, -0.29563760E-09, -0.80346488E-09, -0.80509006E-09, -0.37624030E-09,  0.00000000E+00, -0.17270574E-11, -0.51482347E-09,  0.00000000E+00, -0.24196145E-11, -0.78927294E-09, -0.11485619E-08, -0.11516625E-08, -0.44722578E-08, -0.13635755E-12,  0.27255604E-12,  0.13663011E-12, -0.56168870E-24, -0.15802614E-09,  0.30288589E-07,  0.26670800E-07, -0.83472164E-07,  0.15378671E-17
  0.13238640E+07, -0.23070896E-07, -0.23118774E-07, -0.20405049E-07, -0.15060031E-07, -0.15084305E-07, -0.30204327E-08, -0.49277780E-08, -0.49344531E-08, -0.20130757E-08, -0.10971215E-08, -0.10990677E-08, -0.16026345E-09, -0.43520778E-09, -0.43608029E-09, -0.20379740E-09,  0.00000000E+00, -0.92469365E-12, -0.27868613E-09,  0.00000000E+00, -0.12954970E-11, -0.42701837E-09, -0.62213549E-09, -0.62379783E-09, -0.24143749E-08, -0.78712521E-13,  0.15768808E-12,  0.79151174E-13, -0.42047577E-23, -0.85528191E-10,  0.16376001E-07,  0.14461349E-07, -0.45213170E-07,  0.61631254E-18
  0.13248000E+07, -0.23070601E-07, -0.23118474E-07, -0.20425909E-07, -0.15059874E-07, -0.15084154E-07, -0.30232522E-08, -0.49277382E-08, -0.49344114E-08, -0.20151621E-08, -0.10971177E-08, -0.10990556E-08, -0.16032000E-09, -0.43520649E-09, -0.43607483E-09, -0.20377249E-09,  0.00000000E+00, -0.91890939E-12, -0.27855245E-09,  0.00000000E+00, -0.12873980E-11, -0.42664368E-09, -0.62213430E-09, -0.62378743E-09, -0.24108582E-08, -0.76130906E-13,  0.15172020E-12,  0.76570199E-13, -0.69279354E-23, -0.85491075E-10,  0.16353693E-07,  0.14472235E-07, -0.45212672E-07,  0.10123499E-17
  0.13265280E+07, -0.42591336E-07, -0.42679708E-07, -0.37769513E-07, -0.27802555E-07, -0.27847388E-07, -0.55823774E-08, -0.90972893E-08, -0.91096055E-08, -0.37245100E-08, -0.20254410E-08, -0.20290033E-08, -0.29603968E-09, -0.80345577E-09, -0.80505120E-09, -0.37606372E-09,  0.00000000E+00, -0.16858404E-11, -0.51387431E-09,  0.00000000E+00, -0.23618718E-11, -0.78662080E-09, -0.11485534E-08, -0.11515885E-08, -0.44471262E-08, -0.13449091E-12,  0.26800867E-12,  0.13507718E-12,  0.27780365E-23, -0.15776157E-09,  0.30130267E-07,  0.26748062E-07, -0.83468630E-07,  0.14504023E-17
  0.13274640E+07, -0.23069763E-07, -0.23117623E-07, -0.20485027E-07, -0.15059428E-07, -0.15083721E-07, -0.30312773E-08, -0.49276248E-08, -0.49342927E-08, -0.20210753E-08, -0.10971068E-08, -0.10990212E-08, -0.16048191E-09, -0.43520284E-09, -0.43605943E-09, -0.20370182E-09,  0.00000000E+00, -0.90262242E-12, -0.27817275E-09,  0.00000000E+00, -0.12645829E-11, -0.42558445E-09, -0.62213088E-09, -0.62375812E-09, -0.24008245E-08, -0.74989268E-13,  0.14999362E-12,  0.75540605E-13, -0.59128192E-23, -0.85386499E-10,  0.16290498E-07,  0.14503073E-07, -0.45211256E-07,  0.21639635E-17
  0.13284000E+07, -0.23069468E-07, -0.23117323E-07, -0.20505781E-07, -0.15059271E-07, -0.15083570E-07, -0.30340769E-08, -0.49275850E-08, -0.49342510E-08, -0.20231531E-08, -0.10971030E-08, -0.10990092E-08, -0.16053914E-09, -0.43520156E-09, -0.43605407E-09, -0.20367699E-09,  0.00000000E+00, -0.89698249E-12, -0.27803975E-09,  0.00000000E+00, -0.12566725E-11, -0.42521197E-09, -0.62212969E-09, -0.62374794E-09, -0.23973360E-08, -0.73889019E-13,  0.14678156E-12,  0.74119226E-13, -0.35070472E-23, -0.85350247E-10,  0.16268294E-07,  0.14513907E-07, -0.45210759E-07,  0.12753687E-17
  0.13301280E+07, -0.42589244E-07, -0.42677583E-07, -0.37916929E-07, -0.27801441E-07, -0.27846310E-07, -0.56023023E-08, -0.90970064E-08, -0.91093095E-08, -0.37392416E-08, -0.20254138E-08, -0.20289181E-08, -0.29644652E-09, -0.80344666E-09, -0.80501306E-09, -0.37588764E-09,  0.00000000E+00, -0.16456114E-11, -0.51292990E-09,  0.00000000E+00, -0.23055113E-11, -0.78398427E-09, -0.11485449E-08, -0.11515160E-08, -0.44221965E-08, -0.12887232E-12,  0.25661938E-12,  0.12899783E-12, -0.11335185E-23, -0.15750317E-09,  0.29972683E-07,  0.26824959E-07, -0.83465097E-07,  0.11480747E-17
  0.13310640E+07, -0.23068630E-07, -0.23116472E-07, -0.20564598E-07, -0.15058824E-07, -0.15083137E-07, -0.30420455E-08, -0.49274716E-08, -0.49341324E-08, -0.20290421E-08, -0.10970921E-08, -0.10989754E-08, -0.16070290E-09, -0.43519791E-09, -0.43603895E-09, -0.20360653E-09,  0.00000000E+00, -0.88108409E-12, -0.27766191E-09,  0.00000000E+00, -0.12344015E-11, -0.42415897E-09, -0.62212628E-09, -0.62371925E-09, -0.23873835E-08, -0.72786426E-13,  0.14422806E-12,  0.73382029E-13, -0.93152109E-24, -0.85248104E-10,  0.16205391E-07,  0.14544600E-07, -0.45209342E-07,  0.14120996E-17
  0.13320000E+07, -0.23068336E-07, -0.23116173E-07, -0.20585247E-07, -0.15058667E-07, -0.15082985E-07, -0.30448251E-08, -0.49274318E-08, -0.49340907E-08, -0.20311114E-08, -0.10970882E-08, -0.10989636E-08, -0.16076078E-09, -0.43519662E-09, -0.43603369E-09, -0.20358177E-09,  0.00000000E+00, -0.87557739E-12, -0.27752954E-09,  0.00000000E+00, -0.12266854E-11, -0.42378866E-09, -0.62212508E-09, -0.62370929E-09, -0.23839236E-08, -0.73505761E-13,  0.14557223E-12,  0.73908684E-13,  0.34139893E-23, -0.85212696E-10,  0.16183289E-07,  0.14555384E-07, -0.45208845E-07,  0.41935205E-18
  0.13337280E+07, -0.42587153E-07, -0.42675459E-07, -0.38063602E-07, -0.27800327E-07, -0.27845230E-07, -0.56220857E-08, -0.90967236E-08, -0.91090137E-08, -0.37539122E-08, -0.20253866E-08, -0.20288343E-08, -0.29685796E-09, -0.80343755E-09, -0.80497561E-09, -0.37571204E-09,  0.00000000E+00, -0.16063428E-11, -0.51199003E-09,  0.00000000E+00, -0.22504887E-11, -0.78136318E-09, -0.11485364E-08, -0.11514450E-08, -0.43974710E-08, -0.12522190E-12,  0.24972559E-12,  0.12586670E-12,  0.46795094E-23, -0.15725077E-09,  0.29815820E-07,  0.26901497E-07, -0.83461564E-07,  0.14086995E-17
  0.13346640E+07, -0.23067497E-07, -0.23115321E-07, -0.20643768E-07, -0.15058221E-07, -0.15082552E-07, -0.30527373E-08, -0.49273184E-08, -0.49339723E-08, -0.20369757E-08, -0.10970773E-08, -0.10989303E-08, -0.16092641E-09, -0.43519297E-09, -0.43601884E-09, -0.20351151E-09,  0.00000000E+00, -0.86005647E-12, -0.27715349E-09,  0.00000000E+00, -0.12049473E-11, -0.42274182E-09, -0.62212168E-09, -0.62368120E-09, -0.23740531E-08, -0.70977890E-13,  0.14103446E-12,  0.71130755E-13,  0.21569566E-24, -0.85112928E-10,  0.16120674E-07,  0.14585933E-07, -0.45207429E-07,  0.64875190E-18
  0.13356000E+07, -0.23067203E-07, -0.23115022E-07, -0.20664313E-07, -0.15058064E-07, -0.15082400E-07, -0.30554972E-08, -0.49272786E-08, -0.49339307E-08, -0.20390363E-08, -0.10970735E-08, -0.10989188E-08, -0.16098494E-09, -0.43519169E-09, -0.43601368E-09, -0.20348688E-09,  0.00000000E+00, -0.85468299E-12, -0.27702164E-09,  0.00000000E+00, -0.11974088E-11, -0.42237375E-09, -0.62212048E-09, -0.62367145E-09, -0.23706217E-08, -0.70249486E-13,  0.13968368E-12,  0.70783948E-13, -0.10144379E-23, -0.85078343E-10,  0.16098674E-07,  0.14596668E-07, -0.45206931E-07, -0.86666789E-19
  0.13373280E+07, -0.42585062E-07, -0.42673336E-07, -0.38209538E-07, -0.27799213E-07, -0.27844150E-07, -0.56417286E-08, -0.90964408E-08, -0.91087183E-08, -0.37685210E-08, -0.20253594E-08, -0.20287518E-08, -0.29727397E-09, -0.80342844E-09, -0.80493884E-09, -0.37553742E-09,  0.00000000E+00, -0.15680068E-11, -0.51105379E-09,  0.00000000E+00, -0.21967816E-11, -0.77875779E-09, -0.11485279E-08, -0.11513755E-08, -0.43729506E-08, -0.11934146E-12,  0.23846246E-12,  0.11980988E-12,  0.18887676E-23, -0.15700425E-09,  0.29659674E-07,  0.26977680E-07, -0.83458031E-07,  0.63636596E-18
  0.13382640E+07, -0.23066365E-07, -0.23114172E-07, -0.20722542E-07, -0.15057617E-07, -0.15081967E-07, -0.30633527E-08, -0.49271653E-08, -0.49338123E-08, -0.20448760E-08, -0.10970626E-08, -0.10988860E-08, -0.16115236E-09, -0.43518804E-09, -0.43599909E-09, -0.20341710E-09,  0.00000000E+00, -0.83953400E-12, -0.27664689E-09,  0.00000000E+00, -0.11761925E-11, -0.42133321E-09, -0.62211707E-09, -0.62364395E-09, -0.23608335E-08, -0.68038242E-13,  0.13575853E-12,  0.68370696E-13, -0.12668271E-23, -0.84980894E-10,  0.16036342E-07,  0.14627077E-07, -0.45205515E-07,  0.15762391E-17
  0.13392000E+07, -0.23066070E-07, -0.23113873E-07, -0.20742988E-07, -0.15057460E-07, -0.15081815E-07, -0.30660923E-08, -0.49271254E-08, -0.49337707E-08, -0.20469281E-08, -0.10970588E-08, -0.10988746E-08, -0.16121150E-09, -0.43518675E-09, -0.43599402E-09, -0.20339262E-09,  0.00000000E+00, -0.83428264E-12, -0.27651550E-09,  0.00000000E+00, -0.11688372E-11, -0.42096734E-09, -0.62211588E-09, -0.62363440E-09, -0.23574309E-08, -0.67742683E-13,  0.13390327E-12,  0.68026864E-13,  0.93627747E-23, -0.84947112E-10,  0.16014438E-07,  0.14637763E-07, -0.45205017E-07,  0.11610157E-17
  0.13409280E+07, -0.42582971E-07, -0.42671213E-07, -0.38354754E-07, -0.27798099E-07, -0.27843069E-07, -0.56612294E-08, -0.90961581E-08, -0.91084231E-08, -0.37830693E-08, -0.20253322E-08, -0.20286706E-08, -0.29769434E-09, -0.80341933E-09, -0.80490272E-09, -0.37536384E-09,  0.00000000E+00, -0.15305868E-11, -0.51012092E-09,  0.00000000E+00, -0.21443625E-11, -0.77616790E-09, -0.11485194E-08, -0.11513075E-08, -0.43486357E-08, -0.11657499E-12,  0.23226733E-12,  0.11700205E-12,  0.25726642E-23, -0.15676345E-09,  0.29504226E-07,  0.27053518E-07, -0.83454498E-07,  0.24431845E-18
  0.13418640E+07, -0.23065232E-07, -0.23113022E-07, -0.20800926E-07, -0.15057014E-07, -0.15081381E-07, -0.30738917E-08, -0.49270121E-08, -0.49336525E-08, -0.20527436E-08, -0.10970479E-08, -0.10988424E-08, -0.16138063E-09, -0.43518310E-09, -0.43597970E-09, -0.20332321E-09,  0.00000000E+00, -0.81950002E-12, -0.27614215E-09,  0.00000000E+00, -0.11481205E-11, -0.41993296E-09, -0.62211247E-09, -0.62360748E-09, -0.23477251E-08, -0.65660464E-13,  0.12926199E-12,  0.66140773E-13, -0.14393438E-23, -0.84851926E-10,  0.15952388E-07,  0.14668033E-07, -0.45203601E-07,  0.76466611E-18
  0.13428000E+07, -0.23064938E-07, -0.23112723E-07, -0.20821268E-07, -0.15056857E-07, -0.15081229E-07, -0.30766119E-08, -0.49269723E-08, -0.49336110E-08, -0.20547873E-08, -0.10970440E-08, -0.10988312E-08, -0.16144036E-09, -0.43518182E-09, -0.43597472E-09, -0.20329887E-09,  0.00000000E+00, -0.81437634E-12, -0.27601126E-09,  0.00000000E+00, -0.11409429E-11, -0.41956928E-09, -0.62211127E-09, -0.62359813E-09, -0.23443512E-08, -0.65303052E-13,  0.12948133E-12,  0.65721322E-13, -0.81616252E-24, -0.84818928E-10,  0.15930585E-07,  0.14678669E-07, -0.45203104E-07,  0.15264873E-17
